NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
CARATINGA,JOSE SOARES BARRETO,VEREADOR,59,NAO
CARATINGA,JOSUE FERREIRA NUNES,VEREADOR,45,NAO
CARATINGA,JOSUE FRANCISCO DA SILVEIRA,VEREADOR,243,NAO
CARATINGA,JOÃO BATISTA RAMOS,VEREADOR,26,NAO
CARATINGA,JOÃO GOMES MARTINS,VEREADOR,83,NAO
CARATINGA,JUAREZ LEITE DA COSTA,VEREADOR,70,NAO
CARATINGA,JULIANA PEDRETE PETRONILHO,VEREADOR,12,NAO
CARATINGA,JULIO CESAR DE ALMEIDA,VEREADOR,164,NAO
CARATINGA,JULIO DE SOUZA GUERRA,VEREADOR,81,NAO
CARATINGA,JUSIMAR MARIANO RESENDE,VEREADOR,16,NAO
CARATINGA,JUSSIMAR MIRANDA DO NASCIMENTO,VEREADOR,15,NAO
CARATINGA,JUVENIL IMIDIO DE SOUZA,VEREADOR,106,NAO
CARATINGA,KATIA REGINA DOS SANTOS,VEREADOR,99,NAO
CARATINGA,KELEN CRISTINE DE OLIVEIRA MIRANDA,VEREADOR,5,NAO
CARATINGA,LAIRTO FERRAZ SOARES,VEREADOR,39,NAO
CARATINGA,LASARO PAULO DE MEDEIROS,VEREADOR,78,NAO
CARATINGA,LAURA ROSA PATRICIA,VEREADOR,60,NAO
CARATINGA,LAZARO BATISTA FERNANDES,VEREADOR,3,NAO
CARATINGA,LAZARO DE SOUSA MACHADO,VEREADOR,8,NAO
CARATINGA,LEDA OLIVEIRA LOPES,VEREADOR,108,NAO
CARATINGA,LEIDA RODRIGUES BONFIM,VEREADOR,24,NAO
CARATINGA,LEVI FRANCISCO DA SILVA,VEREADOR,30,NAO
CARATINGA,LUANA BRUM DA SILVA,VEREADOR,194,NAO
CARATINGA,LUCAS MOREIRA BARBOSA BRAGA,VEREADOR,136,NAO
CARATINGA,LUCIANO ALVES DE OLIVEIRA,VEREADOR,46,NAO
CARATINGA,LUCIANO RODRIGUES ARAUJO,VEREADOR,60,NAO
CARATINGA,LUCIMAR DA SILVA MATEUS,VEREADOR,4,NAO
CARATINGA,LUCIMAR DE MELO BACELAR,VEREADOR,36,NAO
CARATINGA,LUIZ DE FARIA TAVARES,VEREADOR,12,NAO
CARATINGA,LUIZ HENRIQUE PEREIRA,VEREADOR,69,NAO
CARATINGA,MAIUDE DAS GRAÇAS PEREIRA ROCHA,VEREADOR,16,NAO
CARATINGA,MANOEL GERALDO DE SOUZA,VEREADOR,410,NAO
CARATINGA,MARCELO CARDOZO DE PAIVA,VEREADOR,186,NAO
CARATINGA,MARCELO DE ALMEIDA REIS,VEREADOR,8,NAO
CARATINGA,MARCELO DE OLIVEIRA LEOCADIO,VEREADOR,16,NAO
CARATINGA,MARCELO PRAXEDES GOMES,VEREADOR,85,NAO
CARATINGA,MARCELO RODRIGUES,VEREADOR,187,NAO
CARATINGA,MARCENI DE SOUZA DA SILVA,VEREADOR,240,NAO
CARATINGA,MARCILEIA APARECIDA ANACLETO DA SILVA,VEREADOR,11,NAO
CARATINGA,MARCIO COELHO RAMOS,VEREADOR,82,NAO
CARATINGA,MARCIO RODRIGUES GONÇALVES,VEREADOR,382,NAO
CARATINGA,MARCO AURELIO MARQUES PEREIRA,VEREADOR,58,NAO
CARATINGA,MARCONE FERREIRA MENEZES,VEREADOR,34,NAO
CARATINGA,MARIA ANTONINA JANUARIO,VEREADOR,88,NAO
CARATINGA,MARIA APARECIDA ABREU,VEREADOR,17,NAO
CARATINGA,MARIA APARECIDA DE MELO COSTA,VEREADOR,139,NAO
CARATINGA,MARIA APARECIDA DO NASCIMENTO,VEREADOR,11,NAO
CARATINGA,MARIA DA CONSOLAÇÃO PINTO DOS REIS,VEREADOR,131,NAO
CARATINGA,MARIA DA PENHA CORREA DE FARIA,VEREADOR,28,NAO
CARATINGA,MARIA DA PENHA OLIVEIRA,VEREADOR,16,NAO
CARATINGA,MARIA DE FATIMA DOS REIS,VEREADOR,17,NAO
CARATINGA,MARIA DO CARMO E SILVA,VEREADOR,67,NAO
CARATINGA,MARIA HELENA DA SILVEIRA LOPES DE ANDRADE,VEREADOR,67,NAO
CARATINGA,MARIA MARIANO DA SILVA CRUZ,VEREADOR,7,NAO
CARATINGA,MARILENE CUSTODIO PINTO,VEREADOR,4,NAO
CARATINGA,MARILIA APARECIDA TOMAZ RODRIGUES,VEREADOR,22,NAO
CARATINGA,MARIZA HELEODORO,VEREADOR,44,NAO
CARATINGA,MARLI DE JESUS SILVA,VEREADOR,1,NAO
CARATINGA,MARTA LOPES DE ASSIS FERNANDES,VEREADOR,208,NAO
CARATINGA,MAURICIO BENTO,VEREADOR,182,NAO
CARATINGA,MAURO CESAR DO NASCIMENTO,VEREADOR,955,NAO
CARATINGA,MAURO GONÇALVES DA ROCHA,VEREADOR,37,NAO
CARATINGA,MERE LEIDA SEBASTIANA ROSA,VEREADOR,4,NAO
CARATINGA,MICHEL DE SOUSA NACIFE FERREIRA,VEREADOR,162,NAO
CARATINGA,MIRALDO DE OLIVEIRA,VEREADOR,164,NAO
CARATINGA,MONICA ALCANTARA FARIA LOPES,VEREADOR,12,NAO
CARATINGA,NATHALIA DO NASCIMENTO RAMOS,VEREADOR,3,NAO
CARATINGA,NEUDMAR GONÇALVES MACHADO,VEREADOR,108,NAO
CARATINGA,NEUZA MARIA DE FREITAS PAIVA,VEREADOR,395,NAO
CARATINGA,NILDO DIAS DE MORAES,VEREADOR,22,NAO
CARATINGA,NILTA EGIDIO DE OLIVEIRA,VEREADOR,15,NAO
CARATINGA,NOE DE SOUZA BATISTA,VEREADOR,258,NAO
CARATINGA,ONOFRE FERREIRA GONÇALVES,VEREADOR,135,NAO
CARATINGA,ORLANDO DE SALES E SOUZA JUNIOR,VEREADOR,12,NAO
CARATINGA,OTACILIO FERREIRA DE OLIVEIRA,VEREADOR,381,NAO
CARATINGA,PATRICIA JOANA FIGUEIREDO,VEREADOR,24,NAO
CARATINGA,PATRICIA LOPES DE SOUZA,VEREADOR,10,NAO
CARATINGA,PAULO BARBOSA MARQUES,VEREADOR,412,NAO
CARATINGA,PAULO BATISTA CARDOZO,VEREADOR,59,NAO
CARATINGA,PAULO CESAR DE FARIA,VEREADOR,196,NAO
CARATINGA,PAULO CUSTODIO GONZAGA,VEREADOR,180,NAO
CARATINGA,PAULO HENRIQUE LOPES,VEREADOR,41,NAO
CARATINGA,PAULO LEONIDIO BATISTA,VEREADOR,189,NAO
CARATINGA,PAULO ROGERIO CARRARO,VEREADOR,50,NAO
CARATINGA,PEDRO JOSE FERREIRA,VEREADOR,127,NAO
CARATINGA,PEDRO MARCIO DE MORAES GOMES,VEREADOR,19,NAO
CARATINGA,RAIMUNDO NONATO DA SILVEIRA,VEREADOR,277,NAO
CARATINGA,RAINER DA SILVA ALVES,VEREADOR,136,NAO
CARATINGA,REGINALDO DE DEUS FRANCA DIAS,VEREADOR,44,NAO
CARATINGA,RENATA APARECIDA GONCALVES SENRA,VEREADOR,6,NAO
CARATINGA,RENATA PENA CAMPOS,VEREADOR,132,NAO
CARATINGA,RENATO AVELINO MARQUES,VEREADOR,164,NAO
CARATINGA,RENATO BATISTA DA SILVA,VEREADOR,392,NAO
CARATINGA,RICARDO HELENO GUSMAO,VEREADOR,507,NAO
CARATINGA,RITA DE CASSIA MEDEIROS,VEREADOR,9,NAO
CARATINGA,RITA JACINTA CAMPOS,VEREADOR,36,NAO
CARATINGA,ROBERTO CARLOS DE ALMEIDA,VEREADOR,601,NAO
CARATINGA,ROBERTO CARLOS DO NASCIMENTO,VEREADOR,38,NAO
CARATINGA,ROBERTO DOS SANTOS COELHO,VEREADOR,68,NAO
CARATINGA,ROBSON DA SILVA,VEREADOR,81,NAO
CARATINGA,ROMULO FABRICIO GOMES COSTA,VEREADOR,1082,NAO
CARATINGA,RONALDO ACARINO RIBEIRO,VEREADOR,101,NAO
CARATINGA,RONALDO GOMES DE CARVALHO,VEREADOR,825,NAO
CARATINGA,RONDINELLE DA SILVA FERREIRA,VEREADOR,61,NAO
CARATINGA,RONILDO VIEIRA BOMFIM,VEREADOR,130,NAO
CARATINGA,RONILSON MARCILIO ALVES,VEREADOR,854,NAO
CARATINGA,ROSELI MARIA CARDOSO CASTELLANI,VEREADOR,34,NAO
CARATINGA,ROSELIA DE FATIMA BATISTA SOUZA GOMES,VEREADOR,413,NAO
CARATINGA,ROSEMEIRE GOMES,VEREADOR,16,NAO
CARATINGA,ROSILENE FRANCO DA SILVA CASSIANO,VEREADOR,361,NAO
CARATINGA,ROSIMEIRE GOMES DE SOUZA,VEREADOR,72,NAO
CARATINGA,Rede Sustentabilidade,VEREADOR,6,NAO
CARATINGA,SANDRO AMBROZIO DIAS,VEREADOR,157,NAO
CARATINGA,SAULO LUCIO GARCIA,VEREADOR,204,NAO
CARATINGA,SEBASTIAO FAUSTO DA SILVA,VEREADOR,375,NAO
CARATINGA,SEBASTIAO FERREIRA NEVES,VEREADOR,44,NAO
CARATINGA,SEBASTIÃO FERREIRA DA SILVA,VEREADOR,16,NAO
CARATINGA,SEBASTIÃO INACIO GUERRA,VEREADOR,402,NAO
CARATINGA,SELMA HELENA RODRIGUES DE OLIVEIRA,VEREADOR,58,NAO
CARATINGA,SERGIO ANTONIO CONDÉ,VEREADOR,510,NAO
CARATINGA,SILVANIR CLEMENTE LOPES,VEREADOR,15,NAO
CARATINGA,SILVESTRE SOARES PEREIRA,VEREADOR,471,NAO
CARATINGA,SILVIO CESARIO SANTIAGO,VEREADOR,613,NAO
CARATINGA,SIMONE FERNANDO BENEDITO,VEREADOR,1,NAO
CARATINGA,SOLANGE RODRIGUES DA SILVA,VEREADOR,2,NAO
CARATINGA,TAMARA LUIZA DOS SANTOS MORAES,VEREADOR,11,NAO
CARATINGA,UEMERSON THEODORO DA SILVA,VEREADOR,14,NAO
CARATINGA,VAGNER MARCOS CIMINE,VEREADOR,139,NAO
CARATINGA,VALDECI DIONISIO DA SILVA,VEREADOR,622,NAO
CARATINGA,VALDIR ANTONIO DO CARMO,VEREADOR,61,NAO
CARATINGA,VALTER CARDOSO DE PAIVA,VEREADOR,517,NAO
CARATINGA,VANDERLEY CARLOS DORNELAS,VEREADOR,303,NAO
CARATINGA,VERA LUCIA MAGALHAES DE SOUZA,VEREADOR,18,NAO
CARATINGA,VERALUCIA GOMES OLIVEIRA ALVES,VEREADOR,31,NAO
CARATINGA,VIRGINIA XAVIER SALAZAR,VEREADOR,134,NAO
CARATINGA,VIVIANE LOPES DE SOUZA,VEREADOR,4,NAO
CARATINGA,WALDIR RODRIGUES CHAGAS,VEREADOR,23,NAO
CARATINGA,WANDERSON VICENTE DE SOUZA,VEREADOR,255,NAO
CARATINGA,WELINGTON BATISTA CORREA,VEREADOR,407,NAO
CARATINGA,WHEDERSON JOSE LOPES,VEREADOR,129,NAO
CARATINGA,ZENAYDE GODINHO MARIANO,VEREADOR,7,NAO
CARAÍ,ADELINA COELHO CONCEIÇÃO RAMOS,VEREADOR,215,NAO
CARAÍ,ADRIANO BATISTA DA CRUZ,VEREADOR,181,NAO
CARAÍ,ALVANY SOUZA DE OLIVEIRA,VEREADOR,15,NAO
CARAÍ,ANA ELIZA RAMOS DOS SANTOS,VEREADOR,9,NAO
CARAÍ,ARGEMIRO RAMOS SANTOS,VEREADOR,188,NAO
CARAÍ,BOAVENTURA SOARES MURTA,VEREADOR,256,NAO
CARAÍ,CARLINHOS INÁCIO COIMBRA,VEREADOR,3,NAO
CARAÍ,CELIO PINHEIRO JARDIM,VEREADOR,267,NAO
CARAÍ,CELSO LUIZ BATISTA,VEREADOR,319,NAO
CARAÍ,CHARLES LUIZ FRANCO,VEREADOR,345,NAO
CARAÍ,CLOVIS GOMES FERREIRA,VEREADOR,2,NAO
CARAÍ,DIEGO FONSECA DE SOUZA,VEREADOR,44,NAO
CARAÍ,DOMINGOS FERNANDES DE SOUZA,VEREADOR,89,NAO
CARAÍ,DULCINEIA MAGALHAES FERREIRA,VEREADOR,38,NAO
CARAÍ,EDIMARCIO PEREIRA DOS REIS,VEREADOR,223,NAO
CARAÍ,EDSON SOARES ALVES,VEREADOR,261,NAO
CARAÍ,ELBE RUFINO SANTOS,VEREADOR,368,NAO
CARAÍ,ELIZEU PEREIRA DA SILVA,VEREADOR,51,NAO
CARAÍ,ELZA ALVES LUIZ,VEREADOR,1,NAO
CARAÍ,GILSON GONÇALVES PEREIRA,VEREADOR,129,NAO
CARAÍ,GIUCIMAR DE OLIVEIRA FERREIRA,VEREADOR,42,NAO
CARAÍ,HALDEANE LEMOS FRANCISCO,VEREADOR,380,NAO
CARAÍ,HELITON SILVA DE JESUS,VEREADOR,29,NAO
CARAÍ,IEDA RAMOS DE ALMEIDA SANTOS,VEREADOR,56,NAO
CARAÍ,IMACULADA BATISTA DE OLIVEIRA,VEREADOR,27,NAO
CARAÍ,JOAQUIM FERNANDES DE SOUZA,VEREADOR,72,NAO
CARAÍ,JOSE CARLOS GOMES LOPES,VEREADOR,118,NAO
CARAÍ,JOSE GERALDO GOMES OLIVEIRA,VEREADOR,16,NAO
CARAÍ,JOSE GONÇALVES BATISTA,VEREADOR,88,NAO
CARAÍ,JOSE MARCOS GOMES BATISTA,VEREADOR,62,NAO
CARAÍ,JOSE NILDO GONÇALVES FERREIRA,VEREADOR,89,NAO
CARAÍ,JOSE NILSON RODRIGUES FERREIRA,VEREADOR,174,NAO
CARAÍ,JOSE RAIMUNDO COSTA,VEREADOR,218,NAO
CARAÍ,JOSE SABINO DOS SANTOS,VEREADOR,27,NAO
CARAÍ,JOSE TEODORO PEREIRA,VEREADOR,121,NAO
CARAÍ,JOSÉ GERALDO GONÇALVES MARTINS,VEREADOR,171,NAO
CARAÍ,LAURIN REZENDE SOMMERLATTE,VEREADOR,52,NAO
CARAÍ,LEONARDO RIBEIRO VIANA,VEREADOR,29,NAO
CARAÍ,LINDAURA PINHEIRO DE SOUZA TOMAZ,VEREADOR,33,NAO
CARAÍ,LUDGERIO SILVA PEREIRA,VEREADOR,26,NAO
CARAÍ,MARIA ALVACI PEREIRA DOS SANTOS,VEREADOR,86,NAO
CARAÍ,MARIA APARECIDA SOUZA GONÇALVES,VEREADOR,48,NAO
CARAÍ,MARIA DO SOCORRO SOARES DE MATOS,VEREADOR,2,NAO
CARAÍ,MARIA NOIMIZA COELHO SILVA,VEREADOR,67,NAO
CARAÍ,MARIA RIBEIRO DOS SANTOS,VEREADOR,16,NAO
CARAÍ,MARILENE FARIAS DE SOUZA ESTEVES,VEREADOR,145,NAO
CARAÍ,MARISTELA GOMES SILVA,VEREADOR,34,NAO
CARAÍ,NILTON GOMES SILVA,VEREADOR,19,NAO
CARAÍ,NILTON RIBEIRO NEIVA,VEREADOR,358,NAO
CARAÍ,NIRA DAS NEVES LOPES DOS SANTOS,VEREADOR,17,NAO
CARAÍ,OSMAR ALVES RIBEIRO,VEREADOR,105,NAO
CARAÍ,OSORITO SILVA BATISTA,VEREADOR,18,NAO
CARAÍ,PATRICIA FARIAS DOS SANTOS,VEREADOR,385,NAO
CARAÍ,PAULO HENRIQUE SANTOS SOARES,VEREADOR,327,NAO
CARAÍ,PAULO MENDES DE ABREU,VEREADOR,49,NAO
CARAÍ,PEDRO GOMES VIEIRA,VEREADOR,200,NAO
CARAÍ,RAIMUNDO PEREIRA DE SOUZA,VEREADOR,83,NAO
CARAÍ,ROBERTO CRISOSTOMO FERREIRA,VEREADOR,1,NAO
CARAÍ,ROBERTO LIMA DE SOUZA,VEREADOR,47,NAO
CARAÍ,SEBASTIAO BATISTA DE SOUZA,VEREADOR,510,SIM (2016)
CARAÍ,SEBASTIÃO PEDROSO DUARTE,VEREADOR,210,NAO
CARAÍ,SEBASTIÃO RAMOS DUARTE,VEREADOR,306,NAO
CARAÍ,SERGIO GOMES SANTOS,VEREADOR,355,NAO
CARAÍ,SIDNEY FERREIRA SANTOS,VEREADOR,36,NAO
CARAÍ,SINVAL VIANA DE OLIVEIRA,VEREADOR,271,NAO
CARAÍ,TIAGO RODRIGUES DE OLIVEIRA,VEREADOR,206,NAO
CARAÍ,VALTEMIRO PEREIRA FARIAS,VEREADOR,281,NAO
CARAÍ,WAGNER SOARES MATOS,VEREADOR,266,NAO
CARBONITA,ADEMIR DE JESUS FREIRE,VEREADOR,118,NAO
CARBONITA,ALDENY SANTOS CORREA,VEREADOR,163,NAO
CARBONITA,AMERICO TADEU DE OLIVEIRA,VEREADOR,384,NAO
CARBONITA,ANDRÉ MACHADO AZEVEDO,VEREADOR,83,NAO
CARBONITA,CLOVIS PEREIRA,VEREADOR,89,NAO
CARBONITA,DANIEL SOARES CORREA,VEREADOR,38,NAO
CARBONITA,DIEGO MAURICIO DA COSTA,VEREADOR,150,NAO
CARBONITA,DIMAS APARECIDO BONFIM,VEREADOR,311,NAO
CARBONITA,GERALDA HELENA DA PAZ AZEVEDO,VEREADOR,10,NAO
CARBONITA,GERALDO APARECIDO ALVES AZEVEDO,VEREADOR,100,NAO
CARBONITA,GERALDO FERNANDES AMARAL,VEREADOR,151,NAO
CARBONITA,GERSON FELIPE DA COSTA,VEREADOR,215,NAO
CARBONITA,GUILHERME RIBEIRO REIS,VEREADOR,126,NAO
CARBONITA,HELENA DE OLIVEIRA MORAIS E CORREA,VEREADOR,130,NAO
CARBONITA,JANILSON HERMENELGIDIO FABIANO,VEREADOR,248,NAO
CARBONITA,JOAQUIM FRANCISCO FERREIRA,VEREADOR,82,NAO
CARBONITA,JOSE DE JESUS MORAIS,VEREADOR,300,NAO
CARBONITA,JOSÉ ADÃO GONÇALVES,VEREADOR,162,NAO
CARBONITA,JOSÉ ALVES NETO,VEREADOR,35,NAO
CARBONITA,JOSÉ MARIA DE OLIVEIRA,VEREADOR,82,NAO
CARBONITA,JOSÉ PEDRO DUARTE,VEREADOR,173,NAO
CARBONITA,JUMAR NUNES DE OLIVEIRA,VEREADOR,127,NAO
CARBONITA,LACIDES DE AZEVEDO RIBEIRO,VEREADOR,48,NAO
CARBONITA,LUCIANA GOMES PEREIRA DOS SANTOS,VEREADOR,77,NAO
CARBONITA,MAISA RIBEIRO MACEDO,VEREADOR,177,NAO
CARBONITA,MANUEL DE LOURDES SOUZA,VEREADOR,262,NAO
CARBONITA,MARCOS ANTÔNIO LUCAS,VEREADOR,29,NAO
CARBONITA,MARGARIDA RAMOS SOARES,VEREADOR,12,NAO
CARBONITA,MARIA ASSUNÇÃO MARTINS LEITE,VEREADOR,14,NAO
CARBONITA,MARIA DE FÁTIMA RIBEIRO,VEREADOR,64,NAO
CARBONITA,MARIA DO SOCORRO ROCHA,VEREADOR,101,NAO
CARBONITA,MARIA LUIZA VAZ,VEREADOR,282,NAO
CARBONITA,MARIA SONIA PEREIRA DOS SANTOS,VEREADOR,30,NAO
CARBONITA,NELSON MOREIRA DA ROCHA,VEREADOR,67,NAO
CARBONITA,NELSON VIEIRA DE ANDRADE,VEREADOR,474,SIM (2016)
CARBONITA,NEUSA HONÓRIO,VEREADOR,50,NAO
CARBONITA,PETTERSON RIBEIRO DOS SANTOS,VEREADOR,302,NAO
CARBONITA,VALDIR ROCHA,VEREADOR,198,NAO
CARBONITA,VALDIVINO MENDES,VEREADOR,65,NAO
CARBONITA,VICENTE LEMOS DE OLIVEIRA,VEREADOR,44,NAO
CAREAÇU,AFRÂNIO AIRES PINTO,VEREADOR,116,NAO
CAREAÇU,ALEXANDRE DA SILVA,VEREADOR,43,NAO
CAREAÇU,ANA MARIA DA LUZ,VEREADOR,31,NAO
CAREAÇU,ANGELINE NOGUEIRA,VEREADOR,18,NAO
CAREAÇU,BRUNO LEONARDO FERREIRA FRANCO,VEREADOR,28,NAO
CAREAÇU,CARLOS RAIMUNDO BARROSO,VEREADOR,104,NAO
CAREAÇU,CARLOS RAIMUNDO LACERDA,VEREADOR,95,NAO
CAREAÇU,DELSON SILVEIRO PEREIRA,VEREADOR,21,NAO
CAREAÇU,DENYS DE OLIVEIRA LACERDA,VEREADOR,149,NAO
CAREAÇU,DERCY WALDIR DE PAIVA,VEREADOR,36,NAO
CAREAÇU,DIEGO MARCELINO,VEREADOR,80,NAO
CAREAÇU,DONISETI AIRES PINTO,VEREADOR,88,NAO
CAREAÇU,DOROTY DE MORAES PINTO,VEREADOR,24,NAO
CAREAÇU,FABIO JUNIOR BUENO,VEREADOR,52,NAO
CAREAÇU,FRANCISCO CARLOS CINTRA,VEREADOR,173,NAO
CAREAÇU,GHEISA GISELLE SIQUEIRA FERREIRA DOS REIS,VEREADOR,9,NAO
CAREAÇU,GISELE DE CASSIA MOREIRA,VEREADOR,60,NAO
CAREAÇU,HELEN REGINELLI DE PAIVA SIQUEIRA,VEREADOR,159,NAO
CAREAÇU,HONORIO JOSE BARROSO,VEREADOR,30,NAO
CAREAÇU,JARBAS TADEU CAPUTO DA COSTA,VEREADOR,60,NAO
CAREAÇU,JOAO CLARISMON SALVADOR,VEREADOR,118,NAO
CAREAÇU,JOAQUIM GONÇALVES SOBRINHO,VEREADOR,68,NAO
CAREAÇU,JOSE ANTONIO SILVERIO DOS SANTOS,VEREADOR,4,NAO
CAREAÇU,JOSE APARECIDA DOS SANTOS,VEREADOR,34,NAO
CAREAÇU,JOSE CHAMIR DE OLIVEIRA,VEREADOR,178,NAO
CAREAÇU,JOSE MARTINS SILVERIO,VEREADOR,44,NAO
CAREAÇU,JOSÉ ALBERTO AZEVEDO SOARES,VEREADOR,113,NAO
CAREAÇU,JOSÉ WANDERLEI GONÇALVES PEREIRA,VEREADOR,20,NAO
CAREAÇU,JURACI LACERDA,VEREADOR,152,NAO
CAREAÇU,JÚLIO CESAR MÁXIMO,VEREADOR,86,NAO
CAREAÇU,KAROLINE OLIVEIRA SOUZA SILVA,VEREADOR,15,NAO
CAREAÇU,LAIZE HELENA BENVINDO,VEREADOR,43,NAO
CAREAÇU,LUCIANO APARECIDO RIBEIRO,VEREADOR,100,NAO
CAREAÇU,LÉCIO LUIZ DUTRA,VEREADOR,20,NAO
CAREAÇU,MARCELO JOSE RESENDE,VEREADOR,195,NAO
CAREAÇU,MARCIO DE ALMEIDA,VEREADOR,38,NAO
CAREAÇU,MARCIO ROBERTO SANTIAGO,VEREADOR,24,NAO
CAREAÇU,MARCOS BARBOSA DOS REIS,VEREADOR,88,NAO
CAREAÇU,MARIA AUXILIADORA BRZESCKI,VEREADOR,7,NAO
CAREAÇU,MARIA REGINA DUTRA EUFRASIO,VEREADOR,20,NAO
CAREAÇU,MARISTELA ALVES RODRIGUES DE CAMPOS MAIA,VEREADOR,96,NAO
CAREAÇU,MAURICIO RIBEIRO DE PAIVA,VEREADOR,216,SIM (2016)
CAREAÇU,MIRLENE LOURENÇO FERREIRA,VEREADOR,37,NAO
CAREAÇU,NADIA CRISTINA CAPUTO COSTA,VEREADOR,58,NAO
CAREAÇU,ORLANDO DOS REIS GONÇALVES FILHO,VEREADOR,137,NAO
CAREAÇU,OSVALDO GONÇALVES DE FREITAS,VEREADOR,25,NAO
CAREAÇU,REGINA NEIRY DUARTE,VEREADOR,10,NAO
CAREAÇU,REGINALDO HENRIQUE MARCELO,VEREADOR,69,NAO
CAREAÇU,RICARDO ALEXANDRE MARCELINO,VEREADOR,121,NAO
CAREAÇU,RODRIGO APARECIDO PEREIRA,VEREADOR,22,NAO
CAREAÇU,ROSELI CONCEIÇAO DA SILVA,VEREADOR,75,NAO
CAREAÇU,SERGIO HENRIQUE DE CAMARGO,VEREADOR,52,NAO
CAREAÇU,SERGIO MOTA PEREIRA,VEREADOR,188,NAO
CAREAÇU,SIMONE APARECIDA BERALDO DO NASCIMENTO,VEREADOR,15,NAO
CAREAÇU,SÔNIA MARIA FARIA MARTINS,VEREADOR,53,NAO
CAREAÇU,TATIANA SIQUEIRA JULIDORI,VEREADOR,60,NAO
CAREAÇU,TEREZINHA APARECIDA DE JESUS INÁCIO,VEREADOR,18,NAO
CAREAÇU,VALDOMIRO ROCHA,VEREADOR,36,NAO
CARLOS CHAGAS,ABNER DAVID SILVA,VEREADOR,304,NAO
CARLOS CHAGAS,ACACIO SOUZA CHELES DANTAS,VEREADOR,327,NAO
CARLOS CHAGAS,ADALGISO BOTELHO SANTOS,VEREADOR,10,NAO
CARLOS CHAGAS,ADILSON PEREIRA DE ARAUJO,VEREADOR,288,NAO
CARLOS CHAGAS,ADILTON COSTA PAIXÃO,VEREADOR,98,NAO
CARLOS CHAGAS,ADIMAR ALVES DOS SANTOS,VEREADOR,107,NAO
CARLOS CHAGAS,ADNEY RODRIGUES DOS SANTOS,VEREADOR,20,NAO
CARLOS CHAGAS,AECIO GOMES MARTINS,VEREADOR,64,NAO
CARLOS CHAGAS,ALBENIR DA SILVA,VEREADOR,25,NAO
CARLOS CHAGAS,ALBERTO RODRIGUES DE ARAUJO,VEREADOR,79,NAO
CARLOS CHAGAS,ALESSANDRA DOS SANTOS CARDOSO,VEREADOR,6,NAO
CARLOS CHAGAS,ALESSANDRO PEREIRA SOARES,VEREADOR,142,NAO
CARLOS CHAGAS,ANA MARIA TAVARES DE QUADROS PINTO,VEREADOR,7,NAO
CARLOS CHAGAS,ANA PAULA DIAS DE SOUZA,VEREADOR,88,NAO
CARLOS CHAGAS,ANDERSON CLAYTON SILVA DO AMARAL,VEREADOR,53,NAO
CARLOS CHAGAS,ANDERSON PRATES SANTANA,VEREADOR,10,NAO
CARLOS CHAGAS,ANDRE NERES FIGUEIREDO,VEREADOR,47,NAO
CARLOS CHAGAS,ANTONIO CANTÃO SILVA,VEREADOR,57,NAO
CARLOS CHAGAS,ANTONIO CARLOS ALVES MOURA,VEREADOR,147,NAO
CARLOS CHAGAS,ANTONIO RODRIGUES SOARES,VEREADOR,123,NAO
CARLOS CHAGAS,ARMANDO JOAQUIM AMORIM,VEREADOR,77,NAO
CARLOS CHAGAS,CAMILA MOREIRA LIMA,VEREADOR,6,NAO
CARLOS CHAGAS,CARLOS GILVAN GONÇALVES DOS SANTOS,VEREADOR,58,NAO
CARLOS CHAGAS,CELSO DA SILVA ESQUERDO,VEREADOR,12,NAO
CARLOS CHAGAS,CHARLENE MOURA LIMA,VEREADOR,11,NAO
CARLOS CHAGAS,CIBELLE ALMEIDA VIANA,VEREADOR,271,NAO
CARLOS CHAGAS,CLARICE DE OLIVEIRA GOMES,VEREADOR,1,NAO
CARLOS CHAGAS,CLAUDIA GLADY DE CARVALHO TAVARES,VEREADOR,3,NAO
CARLOS CHAGAS,CLEA OLIVEIRA SOUZA,VEREADOR,4,NAO
CARLOS CHAGAS,CLEOMAR DA SILVA LEMOS,VEREADOR,58,NAO
CARLOS CHAGAS,CLEUDE COSTA BONFIM,VEREADOR,64,NAO
CARLOS CHAGAS,CLÁUDIO SANTOS JARDIM,VEREADOR,249,NAO
CARLOS CHAGAS,DAGMAR SOARES DE OLIVEIRA MARTINS,VEREADOR,230,NAO
CARLOS CHAGAS,DALVA LÚCIA NUNES,VEREADOR,43,NAO
CARLOS CHAGAS,DEAN LISBOA SANTOS,VEREADOR,27,NAO
CARLOS CHAGAS,DIMAS GONÇALVES FIGUEIREDO,VEREADOR,207,NAO
CARLOS CHAGAS,EDGARD FERREIRA DE ALMEIDA,VEREADOR,269,NAO
CARLOS CHAGAS,EDIONE FRANCO DA SILVA,VEREADOR,76,NAO
CARLOS CHAGAS,EDIR EUGENIO DA SILVA,VEREADOR,88,NAO
CARLOS CHAGAS,EDIVALDO MATIAS DE OLIVEIRA,VEREADOR,172,NAO
CARLOS CHAGAS,EDIVAN GONÇALVES DA SILVA,VEREADOR,48,NAO
CARLOS CHAGAS,EDNA MARIA DUARTE DE SOUZA BARRETO,VEREADOR,1,NAO
CARLOS CHAGAS,EDSON DE SOUZA SANTOS,VEREADOR,176,NAO
