NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
MEDINA,OSÉAS SOUZA SOARES,PREFEITO,2408,NAO
MEDINA,ROBSON MELEIPE MACHADO,PREFEITO,3545,NAO
MENDES PIMENTEL,EDSON FIDELIS DE SOUZA JUNIOR,PREFEITO,1775,NAO
MENDES PIMENTEL,ELIEDER DE JESUS FERREIRA,PREFEITO,300,NAO
MENDES PIMENTEL,PAULO ANTONIO DE SOUZA,PREFEITO,2160,SIM (2020)
MERCÊS,SABINO JOSÉ FALCO,PREFEITO,3137,NAO
MERCÊS,WANDERLUCIO BARBOSA,PREFEITO,3844,SIM (2020)
MESQUITA,JOSÉ FÁBIO DE OLIVEIRA GONÇALVES,PREFEITO,1900,NAO
MESQUITA,RONALDO DE OLIVEIRA,PREFEITO,2174,SIM (2020)
MINAS NOVAS,AECIO GUEDES SOARES,PREFEITO,10965,SIM (2020)
MINAS NOVAS,JOSÉ PEDRO CORDEIRO,PREFEITO,1438,NAO
MINDURI,EDMIR GERALDO SILVA,PREFEITO,1128,SIM (2020)
MINDURI,JOSE BENTO JUNQUEIRA DE ANDRADE NETO,PREFEITO,1101,NAO
MINDURI,SANDRO RONIELY FERREIRA,PREFEITO,371,NAO
MIRABELA,LUCIANO RABELO VELOSO,PREFEITO,5643,SIM (2020)
MIRABELA,PAUEZ DA SILVA GARCIA MENEZES,PREFEITO,2664,NAO
MIRADOURO,CLOVES DA SILVA BOTELHO,PREFEITO,3882,SIM (2020)
MIRADOURO,GILSILENE MARIA MENDES,PREFEITO,2524,NAO
MIRADOURO,WELLINGTON JOSE DA SILVA,PREFEITO,90,NAO
MIRAVÂNIA,ELZIO MOTA DOURADO,PREFEITO,1783,SIM (2020)
MIRAVÂNIA,LAERSON PEREIRA OLIVEIRA,PREFEITO,967,NAO
MIRAVÂNIA,SONIA SHIRLEY MOTA CALDEIRA,PREFEITO,87,NAO
MIRAÍ,ADAELSON DE ALMEIDA MAGALHÃES,PREFEITO,4415,SIM (2020)
MIRAÍ,LUIZ FORTUCE,PREFEITO,4058,NAO
MOEDA,DIVINO PEDRO DA SILVA,PREFEITO,358,NAO
MOEDA,DÉCIO VANDERLEI DOS SANTOS,PREFEITO,2788,SIM (2020)
MOEDA,LEONARDO AUGUSTO MOURA BRAGA,PREFEITO,952,NAO
MOEMA,ADRIANA APARECIDA GONTIJO PACHECO,PREFEITO,336,NAO
MOEMA,ALAELSON ANTONIO DE OLIVEIRA,PREFEITO,3456,SIM (2020)
MOEMA,BRENO FERREIRA FIUZA COSTA,PREFEITO,1626,NAO
MONJOLOS,GERALDO EUSTÁQUIO MAIA DA SILVA,PREFEITO,1335,SIM (2020)
MONSENHOR PAULO,IVAN COSTA SILVA,PREFEITO,1311,NAO
MONSENHOR PAULO,LETÍCIA APARECIDA BELATO MARTINS,PREFEITO,3864,SIM (2020)
MONTALVÂNIA,FREDSON LOPES FRANCA,PREFEITO,3762,SIM (2020)
MONTALVÂNIA,GERALDO FLAVIO DE MACEDO SOARES,PREFEITO,176,NAO
MONTALVÂNIA,JORDAO MISSIAS LOPES MEDRADO,PREFEITO,1827,NAO
MONTALVÂNIA,TARCÍSIO LOPES LESSA,PREFEITO,3713,NAO
MONTE ALEGRE DE MINAS,AÉCIO DANTAS DE SOUSA,PREFEITO,975,NAO
MONTE ALEGRE DE MINAS,PAULO MARINHO DE OLIVEIRA,PREFEITO,562,NAO
MONTE ALEGRE DE MINAS,ULTIMO BITENCOURT DE FREITAS,PREFEITO,8325,SIM (2020)
MONTE AZUL,MAKSON DIONNY ARAÚJO SILVA,PREFEITO,2754,NAO
MONTE AZUL,PAULO DIAS MOREIRA,PREFEITO,5936,SIM (2020)
MONTE AZUL,SAULO GABRIEL ANTUNES FALICIANO,PREFEITO,5064,NAO
MONTE BELO,JOSÉ ANTÔNIO,PREFEITO,305,NAO
MONTE BELO,KLEBER ANTÕNIO FERREIRA BONELI,PREFEITO,4508,SIM (2020)
MONTE BELO,VALDEVINO DE SOUZA,PREFEITO,3433,NAO
MONTE CARMELO,CASSIUS BRASILIENSE,PREFEITO,509,NAO
MONTE CARMELO,EUNICE MARIA BRASILIENSE,PREFEITO,583,NAO
MONTE CARMELO,GILSON BRANDÃO VIEIRA,PREFEITO,10094,NAO
MONTE CARMELO,HUENDER FRANCO DIAS,PREFEITO,243,NAO
MONTE CARMELO,PAULO HENRIQUE TEIXEIRA NUNES,PREFEITO,1659,NAO
MONTE CARMELO,PAULO RODRIGUES ROCHA,PREFEITO,11148,SIM (2020)
MONTE FORMOSO,AFONSO MESSIAS PEREIRA DOS SANTOS,PREFEITO,1629,NAO
MONTE FORMOSO,JOSE GOMES DA SILVA,PREFEITO,1674,SIM (2020)
MONTE SANTO DE MINAS,CARLOS EDUARDO DONNABELLA,PREFEITO,6918,SIM (2020)
MONTE SANTO DE MINAS,MARISA DA-RÉ,PREFEITO,4497,NAO
MONTE SIÃO,JOSE POCAI JUNIOR,PREFEITO,7183,SIM (2020)
MONTE SIÃO,RAFAEL LUCIO DA SILVA,PREFEITO,5982,NAO
MONTE SIÃO,RICARDO MARIANO DE PAULO,PREFEITO,153,NAO
MONTES CLAROS,EMERSON GUIMARÃES TEIXEIRA,PREFEITO,2214,NAO
MONTES CLAROS,HUMBERTO GUIMARÃES SOUTO,PREFEITO,177592,SIM (2020)
MONTES CLAROS,ILDEFONSO JOSE LEITE,PREFEITO,529,NAO
MONTES CLAROS,JANAELLE CRISTINA NERI ALMEIDA,PREFEITO,417,NAO
MONTES CLAROS,MARCELO VALMOR FERREIRA,PREFEITO,71,NAO
MONTES CLAROS,MARILENE ALVES DE SOUZA,PREFEITO,10685,NAO
MONTES CLAROS,RUY ADRIANO BORGES MUNIZ,PREFEITO,15184,NAO
MONTES CLAROS,SILVANO TOLENTINO CÂMARA,PREFEITO,1646,NAO
MONTEZUMA,FABIANO COSTA SOARES,PREFEITO,1571,NAO
MONTEZUMA,IVAN VIEIRA DE PINHO,PREFEITO,3079,SIM (2020)
MORADA NOVA DE MINAS,HERMANO ALVARES FRANCISCO DE MOURA,PREFEITO,2622,SIM (2020)
MORADA NOVA DE MINAS,LÚCIO FLÁVIO CENTICO MOREIRA,PREFEITO,975,NAO
MORADA NOVA DE MINAS,OLIMPIO FRANCISCO DE MOURA,PREFEITO,1724,NAO
MORADA NOVA DE MINAS,PEDRO NORBERTO RIBEIRO,PREFEITO,288,NAO
MORADA NOVA DE MINAS,RICARDO DE MOURA FABRIS CARVALHO,PREFEITO,293,NAO
MORRO DA GARÇA,LUIZ OTÁVIO DO RÊGO,PREFEITO,813,NAO
MORRO DA GARÇA,MARCIO TULIO LEITE ROCHA,PREFEITO,1685,SIM (2020)
MORRO DO PILAR,JOSE DE MATOS VIEIRA NETO,PREFEITO,1645,SIM (2020)
MORRO DO PILAR,JOÃO RODRIGUES DE OLIVEIRA,PREFEITO,1373,NAO
MUNHOZ,DORIVAL AMÂNCIO FROES,PREFEITO,3186,SIM (2020)
MUNHOZ,GERALDO DA CUNHA VASCONCELOS,PREFEITO,1613,NAO
MURIAÉ,IOANNIS KONSTANTINOS GRAMMATIKOPOULOS,PREFEITO,22837,NAO
MURIAÉ,JOEL SANCHES DE ABREU,PREFEITO,1585,NAO
MURIAÉ,JOSÉ BRAZ,PREFEITO,23763,SIM (2020)
MURIAÉ,MANOEL TEODORO PEREIRA DE CARVALHO FILHO,PREFEITO,7050,NAO
MURIAÉ,SILVIO CESAR SOARES DA SILVA,PREFEITO,282,NAO
MUTUM,EDUARDO FONSECA TEIXEIRA,PREFEITO,578,NAO
MUTUM,OSMAR TEIXEIRA,PREFEITO,7067,NAO
MUTUM,PAULO ANTONIO ALVES,PREFEITO,7859,SIM (2020)
MUZAMBINHO,MURILO BUENO GONÇALVES,PREFEITO,3341,NAO
MUZAMBINHO,PAULO SERGIO MAGALHÃES,PREFEITO,5457,SIM (2020)
MUZAMBINHO,SÉRGIO ARLINDO CERÁVOLO PAOLIELLO,PREFEITO,3824,NAO
MÁRIO CAMPOS,ANDERSON FERREIRA ALVES,PREFEITO,3594,SIM (2020)
MÁRIO CAMPOS,ANDRESA APARECIDA ROCHA RODRIGUES,PREFEITO,3458,NAO
MÁRIO CAMPOS,EVANDRO ALEXANDRE DE FREITAS,PREFEITO,565,NAO
MÁRIO CAMPOS,VALDIRENE DA SILVA GONÇALVES,PREFEITO,1012,NAO
MÁRIO CAMPOS,WILSON FRANCISCO PEREIRA,PREFEITO,585,NAO
NACIP RAYDAN,EDUARDO ANTONIO DE OLIVEIRA,PREFEITO,1007,SIM (2020)
NACIP RAYDAN,FLORIANO SANCHES BRAGA,PREFEITO,891,NAO
NACIP RAYDAN,MARCELUS DE OLIVEIRA SANTOS VIEIRA,PREFEITO,487,NAO
NANUQUE,ANA GLEUSA ALVES MOREIRA RAMOS,PREFEITO,930,NAO
NANUQUE,EDSON FERNANDES DOS SANTOS,PREFEITO,820,NAO
NANUQUE,GERSON SANTOS VALERIANO,PREFEITO,446,NAO
NANUQUE,GILSON COLETA BARBOSA,PREFEITO,6942,SIM (2020)
NANUQUE,JORGE LUIZ MIRANDA FILHO,PREFEITO,885,NAO
NANUQUE,NIDE ALVES DE BRITO,PREFEITO,5412,NAO
NANUQUE,ROBERTO DE JESUS,PREFEITO,2828,NAO
NANUQUE,TEODORO SARAIVA NETO,PREFEITO,358,NAO
NAQUE,FERNANDO DA COSTA SILVA,PREFEITO,2818,SIM (2020)
NAQUE,MARIA DAS GRAÇÃS DOS SANTOS,PREFEITO,986,NAO
NATALÂNDIA,GERALDO MAGELA GOMES,PREFEITO,1508,SIM (2020)
NATALÂNDIA,UADIR PEDRO MARTINS DE MELO,PREFEITO,1152,NAO
NATÉRCIA,CÉSAR AUGUSTO ORSI JUNHO,PREFEITO,836,NAO
NATÉRCIA,GABRIEL TIAGO DE VILAS BOAS,PREFEITO,1948,SIM (2020)
NATÉRCIA,SAULO RÉGIS DE VILAS BOAS,PREFEITO,412,NAO
NAZARENO,CLAUDIO MARIANO BARBOSA,PREFEITO,229,NAO
NAZARENO,DIEGO FREITAS ALVARENGA,PREFEITO,1446,NAO
NAZARENO,JOSÉ HEITOR GUIMARÃES DE CARVALHO,PREFEITO,2012,SIM (2020)
NAZARENO,JOÃO CAETANO LEITE,PREFEITO,1381,NAO
NEPOMUCENO,JOSE LUIZ PETRINI,PREFEITO,3220,NAO
NEPOMUCENO,LUIZ FERNANDO PEREIRA SOUZA,PREFEITO,4094,NAO
NEPOMUCENO,LUIZA MARIA LIMA MENEZES,PREFEITO,4314,SIM (2020)
NEPOMUCENO,MARCOS MEMENTO,PREFEITO,2257,NAO
NINHEIRA,GILMAR MENDES FERRAZ,PREFEITO,1384,NAO
NINHEIRA,MARCOS VINICIUS TEIXEIRA RIBEIRO,PREFEITO,1201,NAO
NINHEIRA,WAGNER ANTUNES SPOSITO,PREFEITO,3275,SIM (2020)
NOVA BELÉM,ELI DOS REIS,PREFEITO,488,NAO
NOVA BELÉM,GERCY MANOEL DA SILVA,PREFEITO,146,NAO
NOVA BELÉM,REINALDO DE SOUZA MENDES,PREFEITO,624,NAO
NOVA BELÉM,VALDECI DORNELAS,PREFEITO,1708,SIM (2020)
NOVA ERA,ANTONIO MARCOS PIMENTEL,PREFEITO,158,NAO
NOVA ERA,EDIVALDO CAMILO BUENO,PREFEITO,300,NAO
NOVA ERA,JEFFERSON JORGE DE OLIVEIRA,PREFEITO,2656,NAO
NOVA ERA,JULIA MACHADO HORTA,PREFEITO,3033,NAO
NOVA ERA,TXAI SILVA COSTA,PREFEITO,4524,SIM (2020)
NOVA LIMA,CARLOS ROBERTO RODRIGUES,PREFEITO,9354,NAO
NOVA LIMA,FLÁVIO DE ALMEIDA,PREFEITO,1906,NAO
NOVA LIMA,JOBERT FERNANDO DE PAULA,PREFEITO,764,NAO
NOVA LIMA,JOÃO MARCELO DIEGUEZ PEREIRA,PREFEITO,20077,SIM (2020)
NOVA LIMA,JUAREZ MORAIS DE AZEVEDO,PREFEITO,4155,NAO
NOVA LIMA,SERGIO AMERICANO MENDES,PREFEITO,2572,NAO
NOVA LIMA,WESLEY DE JESUS SILVA,PREFEITO,13716,NAO
NOVA MÓDICA,RAPHAEL SOUSA MARTINS,PREFEITO,1351,NAO
NOVA MÓDICA,WALTER JUNIOR LADEIA BORBOREMA,PREFEITO,1664,SIM (2020)
NOVA PONTE,JOSÉ DIVINO DA SILVA,PREFEITO,4458,NAO
NOVA PONTE,JOÃO PAULO NUNES,PREFEITO,368,NAO
NOVA PONTE,LINDON CARLOS RESENDE DA CRUZ,PREFEITO,5009,SIM (2020)
NOVA PORTEIRINHA,JOELIA SANTOS BARBOSA,PREFEITO,1863,NAO
NOVA PORTEIRINHA,REGINA ANTONIA DE SOUZA FREITAS,PREFEITO,2233,SIM (2020)
NOVA PORTEIRINHA,SOLANGE BATISTA DE ALMEIDA OLIVEIRA,PREFEITO,292,NAO
NOVA PORTEIRINHA,ZENILSON MENDES BARBOSA,PREFEITO,194,NAO
NOVA RESENDE,JOSE ROBERTO RODRIGUES,PREFEITO,6027,SIM (2020)
NOVA RESENDE,RONEI VITOR DE BRITO,PREFEITO,3677,NAO
NOVA SERRANA,EUZEBIO RODRIGUES LAGO,PREFEITO,25818,SIM (2020)
NOVA SERRANA,GERALDO MAGELA FERREIRA,PREFEITO,389,NAO
NOVA SERRANA,HELENO BATISTA DE FREITAS,PREFEITO,13316,NAO
NOVA SERRANA,LÁZARO ELIAS CAMILO,PREFEITO,1642,NAO
NOVA UNIÃO,AILTON ANTONIO GUIMARÃES ROSA,PREFEITO,2766,SIM (2020)
NOVO CRUZEIRO,ADMILSON RAMOS DOS SANTOS,PREFEITO,24,NAO
NOVO CRUZEIRO,ADÃO ANTUNES SANTOS,PREFEITO,391,NAO
NOVO CRUZEIRO,DELMIRO MENDES GONÇALVES,PREFEITO,667,NAO
NOVO CRUZEIRO,MILTON COELHO DE OLIVEIRA,PREFEITO,7004,SIM (2020)
NOVO CRUZEIRO,VIVIANE BARBOSA PENA,PREFEITO,6602,NAO
NOVO ORIENTE DE MINAS,FABIO RODRIGUES GONÇALVES,PREFEITO,2840,NAO
NOVO ORIENTE DE MINAS,NORMANDES DA COSTA JARDIM,PREFEITO,2963,SIM (2020)
NOVORIZONTE,CLEBER NASCIMENTO DE PINHO,PREFEITO,2006,SIM (2020)
NOVORIZONTE,ILTON COSTA ARAÚJO,PREFEITO,1724,NAO
OLARIA,LUIZ ENEIAS DE OLIVEIRA,PREFEITO,1060,SIM (2020)
OLARIA,NELSON MOREIRA DE PAULA,PREFEITO,788,NAO
OLHOS D ÁGUA,CLEVER APARECIDO AZEVEDO,PREFEITO,2092,NAO
OLHOS D ÁGUA,RONE DOUGLAS DIAS,PREFEITO,2131,SIM (2020)
OLIVEIRA,ANTÔNIO EUSTÁQUIO DIAS,PREFEITO,257,NAO
OLIVEIRA,APARECIDA MARIA DAS DORES RAFAEL,PREFEITO,549,NAO
OLIVEIRA,CRISTINE LASMAR DE MOURA RESENDE,PREFEITO,13438,SIM (2020)
OLIVEIRA,ERIK ASSIS CASTRO,PREFEITO,8713,NAO
OLIVEIRA FORTES,ANTONIO CARLOS DE OLIVEIRA,PREFEITO,1434,SIM (2020)
OLIVEIRA FORTES,ILÁRIO APARECIDO LACERDA,PREFEITO,622,NAO
OLÍMPIO NORONHA,MARIO DOUGLAS OLIVEIRA DIAS,PREFEITO,1451,SIM (2020)
OLÍMPIO NORONHA,PAULO SÉRGIO NORONHA BARLETA,PREFEITO,615,NAO
ONÇA DE PITANGUI,GUMERCINDO PEREIRA,PREFEITO,1479,SIM (2020)
ONÇA DE PITANGUI,JOSIANE VALADARES,PREFEITO,1444,NAO
ORATÓRIOS,CARLOS JOSÉ DE OLIVEIRA,PREFEITO,2108,SIM (2020)
ORATÓRIOS,ELIAS NILTON TEIXEIRA,PREFEITO,1242,NAO
ORIZÂNIA,EBIO JOSÉ VITOR,PREFEITO,2079,NAO
ORIZÂNIA,JONIA LEITE FILHO,PREFEITO,2509,SIM (2020)
ORIZÂNIA,ROGERIO LUIZ DO CARMO,PREFEITO,606,NAO
OURO BRANCO,GILBERTO RIBEIRO EGGE,PREFEITO,2740,NAO
OURO BRANCO,HELIO MARCIO CAMPOS,PREFEITO,8507,SIM (2020)
OURO BRANCO,ITAMAR DE OLIVEIRA MOREIRA,PREFEITO,241,NAO
OURO BRANCO,MAURICIO LEÃO DE REZENDE,PREFEITO,2190,NAO
OURO BRANCO,SAVIO RODRIGUES FONTES,PREFEITO,8188,NAO
OURO FINO,ANEZIO VIEIRA JUNIOR,PREFEITO,193,NAO
OURO FINO,BRUNO ZUCARELI,PREFEITO,5498,NAO
OURO FINO,HENRIQUE ROSSI WOLF,PREFEITO,8057,SIM (2020)
OURO FINO,JOSÉ AMÉRICO BUTI,PREFEITO,1049,NAO
OURO FINO,RAFAEL FRANCISCO DA SILVA,PREFEITO,1690,NAO
OURO PRETO,ANGELO OSWALDO DE ARAUJO SANTOS,PREFEITO,18130,SIM (2020)
OURO PRETO,ANTONIO CLESIO FERREIRA,PREFEITO,806,NAO
OURO PRETO,CAIO MARIO BUENO SILVA,PREFEITO,163,NAO
OURO PRETO,JOSÉ LEANDRO FILHO,PREFEITO,6753,NAO
OURO PRETO,JÚLIO ERNESTO DE GRAMMONT MACHADO DE ARAUJO,PREFEITO,15861,NAO
OURO PRETO,SUELY DO PILAR XAVIER,PREFEITO,797,NAO
OURO VERDE DE MINAS,ASSIS PAULO PEREIRA DOS SANTOS,PREFEITO,122,NAO
OURO VERDE DE MINAS,ELIOMAR FERREIRA GOUVEIA,PREFEITO,1950,NAO
OURO VERDE DE MINAS,MARCELO ADRIANO XAVIER DE VASCONCELOS,PREFEITO,2297,SIM (2020)
OURO VERDE DE MINAS,MAYCON PEREIRA DE MATOS,PREFEITO,741,NAO
PADRE CARVALHO,JOSE NILSON BISPO DE SA,PREFEITO,2147,SIM (2020)
PADRE CARVALHO,SAMIA FERES GOMES DE MEDEIROS,PREFEITO,1520,NAO
PADRE PARAÍSO,DIEGO FERDINANDO MENDES OLIVEIRA,PREFEITO,4211,SIM (2020)
PADRE PARAÍSO,DULCINÉIA DUARTE DE SOUZA PINTO,PREFEITO,2403,NAO
PADRE PARAÍSO,MARCOS JORGE VIANA PEREIRA,PREFEITO,141,NAO
PADRE PARAÍSO,WENDERSON DE ALMEIDA PEDROSO,PREFEITO,2472,NAO
PAI PEDRO,ALMERINDO JOÃO DE CARVALHO,PREFEITO,1282,NAO
PAI PEDRO,FERNANDO COSTA DA SILVA,PREFEITO,1397,NAO
PAI PEDRO,JOAQUIM RODRIGUES JUNIOR,PREFEITO,1547,SIM (2020)
PAINEIRAS,AFRANIO ALVES MENDONÇA NETO,PREFEITO,1907,SIM (2020)
PAINEIRAS,OSMAN DE CASTRO MENEZES,PREFEITO,1582,NAO
PAINS,DEUSDEDIT ALVES ANDRE,PREFEITO,201,NAO
PAINS,DJALMA VILELA DE OLIVEIRA,PREFEITO,2019,NAO
PAINS,MARCO AURÉLIO RABELO GOMES,PREFEITO,3149,SIM (2020)
PAIVA,BRUNO VIEIRA DE PAULA,PREFEITO,1161,SIM (2020)
PAIVA,FABIANA DE SOUZA BRANDÃO,PREFEITO,307,NAO
PALMA,HIRAM VINICIUS MENDONÇA FINAMORE,PREFEITO,2491,SIM (2020)
PALMA,WALTER TITONELI,PREFEITO,1953,NAO
PALMÓPOLIS,EDVA MEIRELES DE SOUZA,PREFEITO,1252,NAO
PALMÓPOLIS,HERMINIO NICO DA SILVA NETO,PREFEITO,22,NAO
PALMÓPOLIS,MARCELO FERNANDES DE ALMEIDA,PREFEITO,2852,SIM (2020)
PAPAGAIOS,MÁRIO ELISIO DE MAGALHÃES,PREFEITO,1125,NAO
PAPAGAIOS,MÁRIO REIS FILGUEIRAS,PREFEITO,7361,SIM (2020)
PARACATU,ADELSON RODRIGUES CUNHA,PREFEITO,13704,NAO
PARACATU,ANTÔNIO ARQUIMEDES BORGES DE OLIVEIRA,PREFEITO,8893,NAO
PARACATU,FRANCY HELLE REMIGIO CONDE COUTO,PREFEITO,5513,NAO
PARACATU,GASPAR REIS BATISTA DE OLIVEIRA,PREFEITO,459,NAO
PARACATU,GREIK JOSE OLIVEIRA SILVA,PREFEITO,614,NAO
PARACATU,IGOR PEREIRA DOS SANTOS,PREFEITO,14614,SIM (2020)
PARACATU,LARA LUISA SILVA GOMES FRANCO,PREFEITO,1119,NAO
PARACATU,SOYLA RACHEL DOS SANTOS PEREIRA,PREFEITO,343,NAO
PARAGUAÇU,GABRIEL PEREIRA DE MORAES FILHO,PREFEITO,6534,SIM (2020)
PARAGUAÇU,PAULO HENRIQUE CLEMENTE COSTA,PREFEITO,4492,NAO
PARAGUAÇU,ROBERTO APARECIDO GOUVEIA,PREFEITO,288,NAO
PARAGUAÇU,ÉLVIO NASSER,PREFEITO,917,NAO
PARAISÓPOLIS,ANDERSON VITÓRIO RIBEIRO DOS SANTOS,PREFEITO,3199,NAO
PARAISÓPOLIS,EVERTON DE ASSIS FERREIRA,PREFEITO,3687,SIM (2020)
PARAISÓPOLIS,LAURO MARIA SOARES JUSTO,PREFEITO,1880,NAO
PARAISÓPOLIS,SILVIA RENATA TEIXEIRA,PREFEITO,2955,NAO
PARAOPEBA,JOSÉ VALADARES BAHIA,PREFEITO,11832,SIM (2020)
PARAOPEBA,RICARDO PINTO ROCHA,PREFEITO,2931,NAO
PARÁ DE MINAS,ANTONIO CARLOS VIEIRA,PREFEITO,958,NAO
PARÁ DE MINAS,ANTÔNIO JÚLIO DE FARIA,PREFEITO,13183,NAO
PARÁ DE MINAS,ELIAS DINIZ,PREFEITO,13915,SIM (2020)
PARÁ DE MINAS,GERALDO MAGELA DE ALMEIDA,PREFEITO,5483,NAO
PARÁ DE MINAS,MARCONE EUSTAQUIO VALADARES,PREFEITO,4688,NAO
PARÁ DE MINAS,PAULO CESAR FERREIRA DOS SANTOS,PREFEITO,4006,NAO
PARÁ DE MINAS,SERGIO EUSTAQUIO MARZAGAO,PREFEITO,1031,NAO
PASSA QUATRO,ALEDSON CARLOS COSTA DE ARAUJO,PREFEITO,333,NAO
PASSA QUATRO,CARLOS ROBERTO DE PAIVA,PREFEITO,3302,NAO
PASSA QUATRO,HENRIQUE NOGUEIRA GONÇALVES,PREFEITO,5638,SIM (2020)
PASSA TEMPO,ANANIAS VITOR LUIS SANTOS,PREFEITO,484,NAO
PASSA TEMPO,EDILSON RODRIGUES,PREFEITO,2794,SIM (2020)
PASSA TEMPO,ORIDES ALVES DOS SANTOS,PREFEITO,1879,NAO
PASSA VINTE,LUCAS NASCIMENTO DE ALMEIDA,PREFEITO,1573,SIM (2020)
PASSA VINTE,SIMONE ALINE ABRANCHES MACHADO,PREFEITO,412,NAO
PASSABÉM,JOSÉ LOURENÇO,PREFEITO,629,NAO
PASSABÉM,RONALDO AGAPITO DE SA,PREFEITO,940,SIM (2020)
PASSOS,ALEXANDRE MAIA LEMOS,PREFEITO,7518,NAO
PASSOS,ANDRE HUSEMANN PATTI,PREFEITO,2027,NAO
PASSOS,AQUILES GRINTACI VASCONCELLOS,PREFEITO,10718,NAO
PASSOS,DIEGO RODRIGO DE OLIVEIRA,PREFEITO,13416,SIM (2020)
PASSOS,JUAREZ MOREIRA,PREFEITO,4028,NAO
PASSOS,RODRIGO MORAES SOARES MAIA,PREFEITO,11312,NAO
PASSOS,VIRGINIO LEOPOLDINO,PREFEITO,552,NAO
PATIS,JAKSON LOPES MAIA,PREFEITO,2104,NAO
PATIS,MARCIONILIO MARTINS ROCHA FILHO,PREFEITO,62,NAO
PATIS,VALMIR MORAIS DE SÁ,PREFEITO,2220,SIM (2020)
PATOS DE MINAS,ARNALDO QUEIROZ DE MELO JUNIOR,PREFEITO,10217,NAO
PATOS DE MINAS,FREDERICO GOMES GALVÃO,PREFEITO,85,NAO
PATOS DE MINAS,HERMANO CAIXETA IBRAHIM,PREFEITO,1649,NAO
PATOS DE MINAS,LUIZ ADRIAN DE MORAES PAZ,PREFEITO,323,NAO
PATOS DE MINAS,LUÍS EDUARDO FALCÃO FERREIRA,PREFEITO,38415,SIM (2020)
PATOS DE MINAS,MARIA BEATRIZ DE CASTRO ALVES SAVASSI,PREFEITO,19362,NAO
PATOS DE MINAS,PEDRO LUCAS RODRIGUES,PREFEITO,1609,NAO
PATOS DE MINAS,ÁGUIDA HELENA VIEIRA,PREFEITO,937,NAO
PATROCÍNIO,DEIRÓ MOREIRA MARRA,PREFEITO,29493,SIM (2020)
PATROCÍNIO,GUSTAVO TAMBELINI BRASILEIRO,PREFEITO,17442,NAO
PATROCÍNIO,JOÃO BATISTA DIAS,PREFEITO,932,NAO
PATROCÍNIO DO MURIAÉ,PABLO EMILIO CAMPOS CORREA,PREFEITO,2030,NAO
PATROCÍNIO DO MURIAÉ,PAULO AZIZ DAHER,PREFEITO,2257,SIM (2020)
PAULA CÂNDIDO,ANTÔNIO AGATÃO DE MAGALHÃES,PREFEITO,41,NAO
PAULA CÂNDIDO,DANIEL GOMES CALIXTO,PREFEITO,3390,SIM (2020)
PAULA CÂNDIDO,EVERALDO ROBERTO DA CONCEIÇAO,PREFEITO,2413,NAO
PAULISTAS,EVANDRO RIBEIRO DE CARVALHO,PREFEITO,2138,SIM (2020)
PAULISTAS,JOSE DOS PASSOS MATEUS,PREFEITO,558,NAO
PAVÃO,JANE CARLA PEREIRA DA ROCHA,PREFEITO,2570,SIM (2020)
PAVÃO,LUCIANO BALARINI GONÇALVES,PREFEITO,2014,NAO
PEDRA AZUL,DANIEL PIRES DE OLIVEIRA COSTA,PREFEITO,5571,NAO
PEDRA AZUL,MARCIO FERREIRA SOUTO,PREFEITO,6560,SIM (2020)
PEDRA BONITA,ADRIANO TEODORO DO CARMO,PREFEITO,2330,NAO
PEDRA BONITA,SEBASTIÃO DE OLIVEIRA,PREFEITO,2564,SIM (2020)
PEDRA DO ANTA,EDUARDO JOSÉ VIANA,PREFEITO,1849,SIM (2020)
PEDRA DO ANTA,JOÃO BATISTA VIANA,PREFEITO,950,NAO
PEDRA DO ANTA,SEBASTIÃO PIRES RIBEIRO JÚNIOR,PREFEITO,711,NAO
PEDRA DO ANTA,SUELI SAMPAIO NOGUEIRA,PREFEITO,1770,NAO
PEDRA DO INDAIÁ,CLAUDIO GONÇALVES COELHO,PREFEITO,165,NAO
PEDRA DO INDAIÁ,ITAMAR JOSÉ DA COSTA,PREFEITO,1083,NAO
PEDRA DO INDAIÁ,MATEUS MARCIANO DOS SANTOS,PREFEITO,1783,SIM (2020)
PEDRA DOURADA,FAGNER FERREIRA VEIGA,PREFEITO,1287,SIM (2020)
PEDRA DOURADA,SILVANIR SIMPLÍCIO DE ANDRADE,PREFEITO,1064,NAO
PEDRALVA,JOEL SILVA,PREFEITO,2265,NAO
PEDRALVA,JOSIMAR SILVA DE FREITAS,PREFEITO,2363,SIM (2020)
PEDRALVA,JOÃO ALBERTO SILVA,PREFEITO,1816,NAO
PEDRALVA,VALDINEI DE PAULA SILVA,PREFEITO,209,NAO
PEDRAS DE MARIA DA CRUZ,AGMAR PEREIRA LIMA,PREFEITO,1636,NAO
PEDRAS DE MARIA DA CRUZ,JOSÉ APARECIDO ALVES LIMA,PREFEITO,1128,NAO
PEDRAS DE MARIA DA CRUZ,RODRIGO ALEXANDRE FERNANDES,PREFEITO,2875,SIM (2020)
PEDRINÓPOLIS,ANTÔNIO JOSÉ GUNDIM,PREFEITO,1300,NAO
PEDRINÓPOLIS,RAFAEL FERREIRA SILVA,PREFEITO,1539,SIM (2020)
PEDRO LEOPOLDO,CRISTIANO ELIAS DOS REIS COSTA,PREFEITO,9921,NAO
